LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,SIGN_ON_DATE,COUNTY,TYPE
111,2,5 - Evening,Inbound,300.57,264.46,88.00,7/12/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,1009.33,1089.65,108.00,7/12/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,129.67,125.00,7/12/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,831.21,701.75,84.00,7/12/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,338.33,260.00,7/12/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,62.32,51.00,7/12/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,196.77,253.00,7/12/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,7/14/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,89.05,161.09,181.00,7/14/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,7/14/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,267.17,460.00,172.00,7/14/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,89.05,313.02,351.00,7/14/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,59.37,287.83,485.00,7/14/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,200.38,143.94,72.00,7/14/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,296.86,1306.49,440.00,7/14/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,601.14,497.90,83.00,7/14/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,200.38,229.40,114.00,7/14/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,244.91,297.56,122.00,7/14/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,51.95,112.95,217.00,7/14/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,1224.56,1335.24,109.00,7/14/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,155.85,452.13,290.00,7/14/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,51.95,172.45,332.00,7/14/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,7/13/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,178.11,233.99,131.00,7/13/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,7/13/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,222.64,523.36,235.00,7/13/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,7/13/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,178.11,422.09,237.00,7/13/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,89.05,362.39,407.00,7/13/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,400.76,247.30,62.00,7/13/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,237.49,1008.83,425.00,7/13/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,500.95,488.90,98.00,7/13/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,88.51,298.00,7/13/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,400.76,352.24,88.00,7/13/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,367.36,379.14,103.00,7/13/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,190.57,183.00,7/13/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,979.64,1059.08,108.00,7/13/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,375.88,289.00,7/13/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,90.67,74.00,7/13/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,103.90,253.25,244.00,7/13/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,7/11/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,463.84,323.75,70.00,7/11/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,7/11/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,526.93,635.90,121.00,7/11/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,7/11/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,428.11,296.00,7/11/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,148.43,374.29,252.00,7/11/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,898.01,275.60,31.00,7/11/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,207.80,642.94,309.00,7/11/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,712.47,445.32,63.00,7/11/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,76.72,258.00,7/11/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,366.90,122.00,7/11/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,886.87,757.47,85.00,7/11/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,183.17,176.00,7/11/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,831.21,667.22,80.00,7/11/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,338.60,261.00,7/11/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,76.12,62.00,7/11/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,287.47,369.00,7/11/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,179.25,145.07,81.00,7/15/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,40.80,19.00,7/15/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,542.49,680.38,125.00,7/15/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,141.05,22.00,7/15/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,573.15,815.02,142.00,7/15/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,658.06,368.40,56.00,7/15/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,400.97,257.82,64.00,7/15/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,445.78,304.64,68.00,7/15/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,208.97,105.00,7/15/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,212.27,98.68,46.00,7/15/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,371.07,42.00,7/15/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,289.86,41.00,7/15/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3148.80,1576.46,50.00,7/15/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3356.36,1115.94,33.00,7/15/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3207.77,1779.75,55.00,7/15/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2960.11,2016.19,68.00,7/15/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1434.06,561.08,39.00,7/15/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2007.21,1163.71,58.00,7/15/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,475.29,67.00,7/15/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,712.31,474.11,67.00,7/15/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,147.43,49.00,7/15/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,142.96,98.00,7/15/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,693.44,330.52,48.00,7/15/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,433.99,449.28,104.00,7/15/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,702.87,263.36,37.00,7/15/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,500.03,484.88,97.00,7/15/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,158.02,140.57,89.00,7/8/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,191.05,56.79,30.00,7/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,516.54,601.74,116.00,7/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,658.06,225.67,34.00,7/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,530.69,624.16,118.00,7/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,679.29,429.12,63.00,7/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,379.74,255.85,67.00,7/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,488.24,299.37,61.00,7/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,165.10,200.94,122.00,7/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,233.50,161.69,69.00,7/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,764.20,346.90,45.00,7/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,653.34,172.52,26.00,7/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,2957.75,1421.27,48.00,7/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3493.16,1245.49,36.00,7/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3155.88,1863.44,59.00,7/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2889.35,2116.04,73.00,7/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1429.34,669.19,47.00,7/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2120.43,1225.80,58.00,7/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,629.76,309.27,49.00,7/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,724.10,567.75,78.00,7/8/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,259.45,102.35,39.00,7/8/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,121.08,83.00,7/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,544.84,261.62,48.00,7/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,492.95,460.62,93.00,7/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,646.27,239.13,37.00,7/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,417.48,401.90,96.00,7/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,145.30,55.00,7/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,292.32,85.00,7/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,48.16,30.00,7/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,127.36,171.30,134.00,7/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,113.03,43.00,7/15/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,372.35,109.00,7/15/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,41.86,26.00,7/15/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,210.15,129.00,7/15/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,179.25,198.64,111.00,7/10/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,14.53,7.00,7/10/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,563.71,655.53,116.00,7/10/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,615.60,251.68,41.00,7/10/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,488.24,613.10,126.00,7/10/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,679.29,454.44,67.00,7/10/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,443.42,315.73,71.00,7/10/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,278.04,52.00,7/10/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,181.61,156.48,86.00,7/10/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,275.96,112.37,41.00,7/10/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,419.38,47.00,7/10/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,287.56,40.00,7/10/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3137.01,1649.06,53.00,7/10/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3382.31,1187.86,35.00,7/10/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2983.69,1571.77,53.00,7/10/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3002.56,2017.80,67.00,7/10/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1610.96,663.54,41.00,7/10/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1301.65,58.00,7/10/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,643.91,423.34,66.00,7/10/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,837.32,609.76,73.00,7/10/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,124.49,42.00,7/10/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,141.85,97.00,7/10/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,681.65,270.24,40.00,7/10/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,495.31,493.63,100.00,7/10/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,650.98,203.97,31.00,7/10/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,483.52,285.77,59.00,7/10/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,95.30,36.00,7/10/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,265.78,78.00,7/10/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,122.65,46.09,38.00,7/10/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,158.26,97.00,7/10/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,158.02,185.89,118.00,7/9/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,56.65,27.00,7/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,584.94,712.76,122.00,7/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,615.60,251.20,41.00,7/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,530.69,733.95,138.00,7/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,700.52,493.57,70.00,7/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,422.19,318.44,75.00,7/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,299.54,56.00,7/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,171.22,86.00,7/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,152.59,51.00,7/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,830.24,398.91,48.00,7/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,239.82,34.00,7/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3280.88,1761.38,54.00,7/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3311.55,1170.46,35.00,7/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3177.10,1700.70,54.00,7/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3070.96,1926.99,63.00,7/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1570.86,724.66,46.00,7/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1296.63,57.00,7/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,438.95,62.00,7/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,742.07,83.00,7/9/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,129.66,43.00,7/9/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,139.17,95.00,7/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,347.27,47.00,7/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,445.78,478.32,107.00,7/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,702.87,228.22,32.00,7/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,500.03,442.06,88.00,7/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,121.39,46.00,7/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,332.02,97.00,7/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,56.34,35.00,7/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,192.91,119.00,7/9/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,179.25,165.30,92.00,7/12/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,29.69,14.00,7/12/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,563.71,553.89,98.00,7/12/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,214.47,34.00,7/12/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,551.92,691.66,125.00,7/12/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,658.06,448.44,68.00,7/12/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,422.19,325.51,77.00,7/12/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,256.62,48.00,7/12/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,223.04,113.00,7/12/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,145.34,49.00,7/12/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,368.48,41.00,7/12/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,272.03,38.00,7/12/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3214.84,1703.53,53.00,7/12/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3490.80,1245.02,36.00,7/12/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3238.43,1733.41,54.00,7/12/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2886.99,1851.80,64.00,7/12/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1596.80,606.65,38.00,7/12/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1040.59,46.00,7/12/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,353.02,50.00,7/12/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,567.84,63.00,7/12/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,111.29,37.00,7/12/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,114.34,78.00,7/12/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,681.65,303.16,44.00,7/12/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,518.90,446.36,86.00,7/12/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,291.39,39.00,7/12/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,483.52,271.28,56.00,7/12/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,65.45,25.00,7/12/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,208.24,61.00,7/12/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,41.88,26.00,7/12/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,137.68,85.00,7/12/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,146.23,182.95,125.00,7/11/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,24.48,12.00,7/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,608.53,738.76,121.00,7/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,192.31,30.00,7/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,573.15,762.39,133.00,7/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,721.74,487.00,67.00,7/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,400.97,356.35,89.00,7/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,509.46,321.33,63.00,7/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,181.61,256.10,141.00,7/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,150.15,51.00,7/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,761.84,359.32,47.00,7/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,239.93,34.00,7/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3436.56,1756.14,51.00,7/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3481.37,1297.45,37.00,7/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3311.55,1766.76,53.00,7/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3162.95,1903.40,60.00,7/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1490.66,619.11,42.00,7/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2193.54,1308.32,60.00,7/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,646.27,312.23,48.00,7/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,611.77,68.00,7/11/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,271.24,125.64,46.00,7/11/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,130.68,89.00,7/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,303.60,41.00,7/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,518.90,560.08,108.00,7/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,285.09,38.00,7/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,377.95,72.00,7/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,261.81,107.87,41.00,7/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,342.00,344.72,101.00,7/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,66.33,41.00,7/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,189.74,117.00,7/11/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,132.08,155.66,118.00,7/13/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,84.91,7.19,8.00,7/13/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,231.14,338.96,147.00,7/13/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,275.96,190.06,69.00,7/13/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,445.78,682.67,153.00,7/13/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,573.15,304.57,53.00,7/13/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,181.61,249.81,138.00,7/13/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,254.73,144.16,57.00,7/13/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,231.14,273.14,118.00,7/13/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,339.64,230.85,68.00,7/13/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,577.87,186.04,32.00,7/13/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,273.60,45.87,17.00,7/13/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,1007.14,580.03,58.00,7/13/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,955.25,534.97,56.00,7/13/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2323.27,1095.12,47.00,7/13/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2165.24,1262.96,58.00,7/13/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,889.21,399.73,45.00,7/13/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,865.62,469.50,54.00,7/13/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,858.55,309.50,36.00,7/13/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,997.71,599.01,60.00,7/13/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,146.23,34.69,24.00,7/13/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,47.17,16.15,34.00,7/13/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,280.67,70.48,25.00,7/13/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,174.54,147.44,84.00,7/13/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,469.37,166.81,36.00,7/13/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,339.64,244.17,72.00,7/13/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,155.67,46.75,30.00,7/13/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,141.51,76.17,54.00,7/13/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,110.85,67.78,61.00,7/13/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,132.08,104.36,79.00,7/13/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,7/15/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,463.84,400.63,86.00,7/15/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,7/15/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,526.93,639.41,121.00,7/15/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,7/15/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,405.72,280.00,7/15/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,424.62,238.00,7/15/2013 0:00:00,Hudson,Interstate
